PM2.5,PM10,CO,NO2,SO2,O3,Time,dt,t_days,hour_of_day,dow,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,matched,n_points,min_delta_sec,mc_PM2.5_mean,mc_PM2.5_std,mc_PM2.5_iqr,mc_PM10_mean,mc_PM10_std,mc_PM10_iqr,mc_CO_mean,mc_CO_std,mc_CO_iqr,mc_NO2_mean,mc_NO2_std,mc_NO2_iqr,mc_SO2_mean,mc_SO2_std,mc_SO2_iqr,mc_O3_mean,mc_O3_std,mc_O3_iqr,mc_WindSpeed_mean,mc_WindSpeed_std,mc_WindSpeed_iqr,mc_Pressure_mean,mc_Pressure_std,mc_Pressure_iqr,mc_Precipitation_mean,mc_Precipitation_std,mc_Precipitation_iqr,mc_Temperature_mean,mc_Temperature_std,mc_Temperature_iqr,mc_Humidity_mean,mc_Humidity_std,mc_Humidity_iqr,mc_t_days_mean,mc_t_days_std,mc_t_days_iqr,mc_hour_of_day_mean,mc_hour_of_day_std,mc_hour_of_day_iqr,mc_dow_mean,mc_dow_std,mc_dow_iqr,mc_month_mean,mc_month_std,mc_month_iqr,mc_is_weekend_mean,mc_is_weekend_std,mc_is_weekend_iqr,mc_sin_hour_mean,mc_sin_hour_std,mc_sin_hour_iqr,mc_cos_hour_mean,mc_cos_hour_std,mc_cos_hour_iqr,mc_sin_month_mean,mc_sin_month_std,mc_sin_month_iqr,mc_cos_month_mean,mc_cos_month_std,mc_cos_month_iqr
49,76,1.44,26,11,94,2019-03-10 15:00:00,2019-03-10 15:00:00,116.20833333333333,15,6,3,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,True,11,0.0,87.9090909090909,14.183566325822582,29.5,121.45454545454545,19.462615148785943,40.5,0.8090909090909091,0.13787046261911914,0.20000000000000007,55.09090909090909,7.8097205799689196,14.5,13.454545454545455,0.49792959773196915,1.0,92.9090909090909,3.0586552438655863,4.5,1.2727272727272725,0.38160167021482466,0.6000000000000001,1014.0818181818183,0.038569460792002276,0.0,152.90000000000003,2.842170943040401e-14,0.0,16.454545454545453,0.49792959773196915,1.0,51.18181818181818,0.574959574576069,0.5,116.2069444444444,0.0021960261528950254,0.003472222222228538,14.545454545454545,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.6129673351926619,0.10312459624378052,0.2071067811865474,-0.7793425187310438,0.07913028582228646,0.1589186225978909,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
30,46,1.33,26,11,100,2019-03-10 16:00:00,2019-03-10 16:00:00,116.25,16,6,3,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,True,11,0.0,51.27272727272727,2.4896479886598457,4.0,75.63636363636364,2.42234774444986,3.0,0.5,0.0,0.0,41.72727272727273,2.4896479886598457,3.5,11.727272727272727,0.616575453011388,1.0,90.72727272727273,1.8630819574471997,3.0,1.0272727272727273,0.6383087156924349,1.25,1014.0,0.0,0.0,152.90000000000003,2.842170943040401e-14,0.0,17.0,0.0,0.0,49.54545454545455,0.6555547773570889,1.0,116.24861111111112,0.0021960261528942084,0.003472222222228538,15.545454545454545,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.7937896662399424,0.07913028582228668,0.15891862259789136,-0.5941394459938856,0.10312459624378054,0.20710678118654746,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
30,47,2.04,56,11,74,2019-03-10 17:00:00,2019-03-10 17:00:00,116.29166666666667,17,6,3,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,True,11,0.0,37.09090909090909,1.311109554714178,1.5,59.45454545454545,1.9241827716833388,2.5,0.4,0.0,0.0,28.545454545454547,0.49792959773196915,1.0,10.0,0.0,0.0,87.54545454545455,0.8907235428302466,1.0,0.6545454545454545,0.34208886767685054,0.35,1013.8727272727272,0.04453617714152246,0.05000000000006821,152.90000000000003,2.842170943040401e-14,0.0,16.0,0.0,0.0,47.90909090909091,0.668042657122685,0.5,116.29027777777779,0.0021960261528946173,0.0034722222222143273,16.545454545454547,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.9205165433324183,0.04974337719098409,0.09990042250462983,-0.36844675187410236,0.12009113585271433,0.24118095489747982,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
62,86,2.87,95,12,24,2019-03-10 18:00:00,2019-03-10 18:00:00,116.33333333333333,18,6,3,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,True,11,0.0,45.54545454545455,2.3879864611933996,3.0,71.63636363636364,3.444962785726621,4.5,0.4090909090909091,0.02874797872880344,0.0,40.54545454545455,2.606412943060264,2.5,13.0,0.0,0.0,79.0,2.0,3.5,0.25454545454545446,0.08907235428302467,0.09999999999999998,1013.5363636363636,0.048104569292094404,0.10000000000002274,152.90000000000003,2.842170943040401e-14,0.0,14.0,0.0,0.0,53.90909090909091,0.7925270806437589,0.5,116.3319444444444,0.0021960261528950254,0.003472222222228538,17.545454545454547,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.9845117392223037,0.016966539608933455,0.03407417371093169,-0.11764502050114585,0.1288736630132704,0.25881904510252046,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
80,125,3.11,107,12,14,2019-03-10 19:00:00,2019-03-10 19:00:00,116.375,19,6,3,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,True,11,0.0,81.72727272727273,4.554536381772854,5.0,115.72727272727273,6.076645442570329,6.0,0.7000000000000001,1.1102230246251565e-16,0.0,88.9090909090909,2.5745095015465993,4.0,13.0,0.0,0.0,51.54545454545455,1.3726971700492272,2.5,0.16363636363636366,0.09791208740244552,0.15,1014.3999999999997,0.060302268915566434,0.0,152.90000000000003,2.842170943040401e-14,0.0,12.0,0.0,0.0,68.0,0.7385489458759964,1.0,116.37361111111112,0.0021960261528942084,0.003472222222228538,18.545454545454547,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.9814140870667644,0.0169665396089334,0.03407417371093158,0.14117402460137463,0.1288736630132704,0.25881904510252046,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
91,173,3.23,104,13,6,2019-03-10 20:00:00,2019-03-10 20:00:00,116.41666666666667,20,6,3,1,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,True,11,0.0,84.0,2.412090756622109,3.0,121.72727272727273,5.609908589287823,8.0,1.009090909090909,0.02874797872880348,0.0,125.9090909090909,17.21761542699033,31.5,16.0,0.0,0.0,62.36363636363637,3.796475094149291,5.5,0.2,0.10444659357341872,0.1,1014.7999999999997,2.2737367544323206e-13,0.0,152.90000000000003,2.842170943040401e-14,0.0,11.0,0.0,0.0,72.27272727272727,0.4453617714151233,0.5,116.41527777777779,0.0021960261528946173,0.0034722222222143273,19.545454545454547,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.9114346867410887,0.04974337719098409,0.09990042250462983,0.3903722932284184,0.12009113585271433,0.24118095489747982,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
80,121,2.69,109,13,7,2019-03-10 21:00:00,2019-03-10 21:00:00,116.45833333333333,21,6,3,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,True,11,0.0,88.72727272727273,3.863368974704687,4.5,127.27272727272727,5.0827857267252226,7.5,1.0272727272727271,0.04453617714151237,0.050000000000000044,118.0,12.504544628399563,24.5,16.0,0.0,0.0,53.18181818181818,3.6635348508381607,5.0,0.35454545454545455,0.12331509060227759,0.09999999999999998,1014.8272727272725,0.09620913858413413,0.1999999999999318,152.90000000000003,2.842170943040401e-14,0.0,10.0,0.0,0.0,77.63636363636364,0.642824346533225,0.5,116.4569444444444,0.0021960261528950254,0.003472222222228538,20.545454545454547,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.7793425187310437,0.07913028582228644,0.1589186225978909,0.6129673351926621,0.10312459624378044,0.20710678118654724,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
74,124,1.86,98,12,9,2019-03-10 22:00:00,2019-03-10 22:00:00,116.5,22,6,3,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,True,11,0.0,91.81818181818181,2.8225772175018227,3.5,129.54545454545453,5.678726431542334,8.0,0.990909090909091,0.02874797872880344,0.0,106.45454545454545,5.742404253583184,8.0,16.0,0.0,0.0,59.81818181818182,2.124240262826895,2.0,0.26363636363636367,0.136666330712481,0.09999999999999998,1015.0454545454545,0.049792959773208245,0.10000000000002274,152.90000000000003,2.842170943040401e-14,0.0,10.0,0.0,0.0,79.18181818181819,0.38569460791993504,0.0,116.49861111111112,0.0021960261528942084,0.003472222222228538,21.545454545454547,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.5941394459938855,0.10312459624378043,0.20710678118654724,0.7937896662399424,0.07913028582228651,0.15891862259789102,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
58,88,1.58,88,12,12,2019-03-10 23:00:00,2019-03-10 23:00:00,116.54166666666667,23,6,3,1,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,True,11,0.0,82.9090909090909,3.9875840362656922,6.5,115.18181818181819,4.706246947470831,8.5,0.5,0.0,0.0,81.72727272727273,4.711512189036341,6.0,16.0,0.0,0.0,62.81818181818182,2.208174145725658,2.5,0.6272727272727274,0.17627926754241197,0.35000000000000003,1015.0454545454545,0.049792959773208245,0.10000000000002274,152.90000000000003,2.842170943040401e-14,0.0,10.0,0.0,0.0,78.0,0.0,0.0,116.54027777777779,0.0021960261528946173,0.0034722222222143273,22.545454545454547,0.49792959773196915,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-0.36844675187410286,0.12009113585271387,0.24118095489747887,0.9205165433324182,0.04974337719098403,0.09990042250462972,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
58,92,1.49,80,12,12,2019-03-11 00:00:00,2019-03-11 00:00:00,116.58333333333333,0,0,3,0,0.0,1.0,0.8660254037844386,0.5000000000000001,True,11,0.0,74.63636363636364,2.307014098263549,3.5,106.0,4.177863742936748,4.5,0.5,0.0,0.0,131.27272727272728,1.4826824027545535,2.5,15.0,0.6030226891555273,0.0,47.0,1.1281521496355325,1.5,0.3727272727272728,0.07496555682941201,0.050000000000000044,1014.5090909090909,0.051425947722669695,0.0,152.90000000000003,2.842170943040401e-14,0.0,9.0,0.0,0.0,81.27272727272727,0.4453617714151233,0.5,116.5819444444444,0.0021960261528950254,0.003472222222228538,10.454545454545455,11.452380747835292,23.0,2.727272727272727,2.987577586391815,6.0,3.0,0.0,0.0,0.45454545454545453,0.49792959773196915,1.0,-0.11764502050114617,0.12887366301327097,0.25881904510252157,0.9845117392223037,0.01696653960893357,0.03407417371093191,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
56,91,1.46,80,12,14,2019-03-11 01:00:00,2019-03-11 01:00:00,116.625,1,0,3,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,True,11,0.0,74.63636363636364,3.3377381364883307,5.5,104.45454545454545,5.4165342217331744,7.5,0.5,0.0,0.0,127.18181818181819,4.17390555754509,8.0,16.0,0.0,0.0,39.90909090909091,1.676280810416889,2.0,0.2090909090909091,0.06680426571226848,0.04999999999999999,1014.1,0.060302268915566434,0.0,152.90000000000003,2.842170943040401e-14,0.0,9.0,0.0,0.0,84.81818181818181,0.38569460791993504,0.0,116.62361111111112,0.0021960261528942084,0.003472222222228538,0.5454545454545454,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14117402460137496,0.12887366301327055,0.25881904510252074,0.9814140870667644,0.016966539608933455,0.03407417371093169,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
48,82,1.55,76,13,14,2019-03-11 02:00:00,2019-03-11 02:00:00,116.66666666666667,2,0,3,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,True,11,0.0,76.18181818181819,1.465865045145191,2.5,105.36363636363636,2.869042516010818,2.5,0.4,0.0,0.0,116.45454545454545,1.876342494595481,2.5,14.545454545454545,0.49792959773196915,1.0,36.36363636363637,1.2264306875665492,1.5,0.3818181818181818,0.07158188976374374,0.10000000000000003,1013.3636363636361,0.048104569292094404,0.10000000000002274,152.90000000000003,2.842170943040401e-14,0.0,9.0,0.0,0.0,86.0,0.0,0.0,116.66527777777779,0.0021960261528946173,0.0034722222222143273,1.5454545454545454,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.39037229322841854,0.12009113585271403,0.2411809548974792,0.9114346867410887,0.04974337719098398,0.0999004225046296,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
49,77,1.73,71,13,8,2019-03-11 03:00:00,2019-03-11 03:00:00,116.70833333333333,3,0,3,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,True,11,0.0,75.0,2.449489742783178,4.0,106.9090909090909,4.2093952373782635,6.5,0.5,0.0,0.0,114.27272727272727,3.1069104528427385,5.5,16.0,0.0,0.0,30.636363636363637,1.3666633071248098,1.5,0.26363636363636367,0.10679400113155209,0.09999999999999998,1013.181818181818,0.16958871005614953,0.25,152.90000000000003,2.842170943040401e-14,0.0,8.0,0.0,0.0,87.45454545454545,0.49792959773196915,1.0,116.7069444444444,0.0021960261528950254,0.003472222222228538,2.5454545454545454,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6129673351926624,0.10312459624378062,0.20710678118654763,0.7793425187310437,0.07913028582228657,0.15891862259789113,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
57,85,1.74,80,13,9,2019-03-11 04:00:00,2019-03-11 04:00:00,116.75,4,0,3,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,True,11,0.0,77.0,2.088931871468374,2.0,112.0909090909091,5.468164815208206,5.5,0.5,0.0,0.0,104.72727272727273,1.1354541815269814,2.0,16.0,0.0,0.0,27.90909090909091,0.7925270806437589,1.5,0.33636363636363636,0.06428243465332252,0.10000000000000003,1013.1454545454545,0.08907235428302698,0.10000000000002274,152.90000000000003,2.842170943040401e-14,0.0,8.0,0.0,0.0,91.0,0.0,0.0,116.74861111111112,0.0021960261528942084,0.003472222222228538,3.5454545454545454,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7937896662399427,0.07913028582228651,0.15891862259789102,0.5941394459938852,0.10312459624378054,0.20710678118654746,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
72,107,1.84,89,15,9,2019-03-11 05:00:00,2019-03-11 05:00:00,116.79166666666667,5,0,3,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,True,11,0.0,82.63636363636364,1.8719327529067273,2.5,120.36363636363636,5.192174658652231,9.0,0.5,0.0,0.0,109.0909090909091,1.1642044068059725,2.0,16.0,0.0,0.0,30.545454545454547,0.49792959773196915,1.0,0.27272727272727276,0.08624393618641034,0.14999999999999997,1013.2,0.04264014327110754,0.0,152.90000000000003,2.842170943040401e-14,0.0,8.0,0.0,0.0,88.63636363636364,0.4810456929208347,1.0,116.79027777777779,0.0021960261528946173,0.0034722222222143273,4.545454545454546,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9205165433324183,0.04974337719098403,0.09990042250462972,0.3684467518741022,0.12009113585271411,0.24118095489747937,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
83,130,2.22,98,15,12,2019-03-11 06:00:00,2019-03-11 06:00:00,116.83333333333333,6,0,3,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,True,11,0.0,99.54545454545455,2.425757102568424,2.0,145.45454545454547,6.199173498629935,9.0,0.5,0.0,0.0,134.1818181818182,1.33608531424537,2.5,16.0,0.0,0.0,38.0,1.4142135623730951,1.5,0.41818181818181815,0.15850541612875174,0.2,1012.8909090909091,0.06680426571228369,0.05000000000006821,153.0,0.0,0.0,8.0,0.0,0.0,87.63636363636364,0.4810456929208347,1.0,116.8319444444444,0.0021960261528950254,0.003472222222228538,5.545454545454546,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9845117392223037,0.016966539608933455,0.03407417371093169,0.11764502050114581,0.12887366301327052,0.2588190451025207,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
101,167,2.06,79,14,41,2019-03-11 07:00:00,2019-03-11 07:00:00,116.875,7,0,3,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,True,11,0.0,111.0909090909091,3.0882341366296417,4.5,162.72727272727272,7.2874850268476665,9.0,0.7090909090909091,0.028747978728803473,0.0,124.9090909090909,3.1465578727048693,5.0,16.09090909090909,0.28747978728803447,0.0,34.90909090909091,1.378704626191191,2.0,0.2,0.08528028654224416,0.19999999999999998,1013.4090909090909,0.0792527080643939,0.15000000000009095,153.0,0.0,0.0,8.0,0.0,0.0,90.0,0.0,0.0,116.87361111111112,0.0021960261528942084,0.003472222222228538,6.545454545454546,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9814140870667644,0.016966539608933455,0.03407417371093169,-0.14117402460137488,0.12887366301327052,0.2588190451025207,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
114,161,1.55,51,13,65,2019-03-11 08:00:00,2019-03-11 08:00:00,116.91666666666667,8,0,3,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,True,11,0.0,140.72727272727272,4.179841430026418,3.0,208.63636363636363,9.207435012213349,12.5,0.7000000000000001,1.1102230246251565e-16,0.0,132.54545454545453,1.157083823759805,1.0,13.0,0.0,0.0,73.27272727272727,0.44536177141512323,0.5,1.0,0.2449489742783178,0.15000000000000002,1014.2090909090907,0.08999540851461978,0.1999999999999318,153.0,0.0,0.0,11.727272727272727,0.4453617714151233,0.5,66.27272727272727,0.616575453011388,1.0,116.91527777777779,0.0021960261528946173,0.0034722222222143273,7.545454545454546,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9114346867410887,0.04974337719098398,0.0999004225046296,-0.3903722932284184,0.12009113585271401,0.24118095489747915,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
84,146,1.38,31,12,75,2019-03-11 09:00:00,2019-03-11 09:00:00,116.95833333333333,9,0,3,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,True,11,0.0,119.0,2.522624895547565,3.0,171.1818181818182,5.005781781067711,7.0,0.5999999999999999,1.1102230246251565e-16,0.0,80.0909090909091,2.151301739308951,3.5,13.0,0.0,0.0,84.36363636363636,1.0679400113155209,1.0,1.1272727272727272,0.9342871945946124,0.6000000000000002,1014.6181818181819,0.05749595745761996,0.05000000000006821,153.0,0.0,0.0,14.090909090909092,0.28747978728803447,0.0,56.90909090909091,0.51425947722658,0.0,116.9569444444444,0.0021960261528950254,0.003472222222228538,8.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7793425187310437,0.07913028582228657,0.15891862259789113,-0.6129673351926622,0.10312459624378066,0.20710678118654768,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
68,154,1.25,24,11,68,2019-03-11 10:00:00,2019-03-11 10:00:00,117.0,10,0,3,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,True,11,0.0,96.36363636363636,2.5324342322152944,1.0,133.72727272727272,3.7438655058134542,3.0,0.5,0.0,0.0,35.81818181818182,4.987587899761892,9.5,13.0,0.0,0.0,84.27272727272727,1.7104443383842527,2.0,2.1,0.8581163303210332,1.05,1014.4272727272728,0.06165754530115282,0.10000000000002274,153.0,0.0,0.0,15.454545454545455,0.49792959773196915,1.0,50.54545454545455,1.0756508696544755,1.5,116.99861111111112,0.0021960261528942084,0.003472222222228538,9.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5941394459938852,0.10312459624378062,0.20710678118654763,-0.7937896662399427,0.07913028582228662,0.15891862259789125,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
60,160,1.18,21,11,69,2019-03-11 11:00:00,2019-03-11 11:00:00,117.04166666666667,11,0,3,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,True,11,0.0,64.0909090909091,2.0205555246266247,2.0,90.18181818181819,3.3525616208337774,4.0,0.5,0.0,0.0,28.0,0.0,0.0,10.090909090909092,0.2874797872880345,0.0,73.72727272727273,1.2128785512842122,1.5,1.8818181818181818,0.6819999757640383,0.5999999999999999,1014.2727272727273,0.07496555682938519,0.049999999999954525,153.0,0.0,0.0,16.454545454545453,0.49792959773196915,1.0,34.63636363636363,0.77138921583987,1.0,117.04027777777779,0.0021960261528946173,0.0034722222222143273,10.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.36844675187410236,0.12009113585271389,0.24118095489747893,-0.9205165433324183,0.04974337719098393,0.0999004225046295,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
43,175,1.11,17,10,70,2019-03-11 12:00:00,2019-03-11 12:00:00,117.08333333333333,12,0,3,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,True,11,0.0,44.81818181818182,3.3525616208337774,3.5,70.72727272727273,3.164890033732584,3.5,0.5,0.0,0.0,28.0,0.0,0.0,10.0,0.0,0.0,72.54545454545455,1.3726971700492272,2.5,0.8272727272727274,0.3595221806051853,0.44999999999999996,1013.7090909090911,0.06680426571224149,0.049999999999954525,153.0,0.0,0.0,18.727272727272727,0.4453617714151233,0.5,26.272727272727273,0.616575453011388,1.0,117.0819444444444,0.0021960261528950254,0.003472222222228538,11.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.11764502050114602,0.12887366301327063,0.2588190451025209,-0.9845117392223037,0.016966539608933514,0.0340741737109318,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
40,161,1.1,22,11,76,2019-03-11 13:00:00,2019-03-11 13:00:00,117.125,13,0,3,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,True,11,0.0,33.18181818181818,1.2662171161076472,2.0,53.18181818181818,2.3671302847802793,4.0,0.4,0.0,0.0,26.636363636363637,0.642824346533225,1.0,10.0,0.0,0.0,76.36363636363636,2.8049542946439114,5.5,2.0818181818181816,1.1991043489494237,2.25,1013.0727272727273,0.07496555682942906,0.10000000000002274,153.0,0.0,0.0,18.363636363636363,0.4810456929208346,1.0,22.09090909090909,0.6680426571226848,0.5,117.12361111111112,0.0021960261528942084,0.003472222222228538,12.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1411740246013749,0.12887366301327063,0.2588190451025209,-0.9814140870667644,0.016966539608933455,0.03407417371093169,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
38,160,1.12,20,10,81,2019-03-11 14:00:00,2019-03-11 14:00:00,117.16666666666667,14,0,3,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,True,11,0.0,30.09090909090909,1.5640591394622958,2.0,47.90909090909091,3.5020655062287673,3.5,0.4,0.0,0.0,26.181818181818183,0.385694607919935,0.0,10.0,0.0,0.0,83.9090909090909,0.51425947722658,0.0,2.4454545454545458,0.580538365130531,0.75,1012.7272727272729,0.08624393618638637,0.09999999999990905,153.0,0.0,0.0,18.363636363636363,0.4810456929208346,1.0,21.0,0.4264014327112209,0.0,117.16527777777779,0.0021960261528946173,0.0034722222222143273,13.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.3903722932284184,0.12009113585271389,0.24118095489747893,-0.9114346867410887,0.04974337719098393,0.0999004225046295,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
37,127,1.21,29,11,81,2019-03-11 15:00:00,2019-03-11 15:00:00,117.20833333333333,15,0,3,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,True,11,0.0,33.09090909090909,2.0205555246266247,2.0,53.27272727272727,3.7921188390207656,3.0,0.4,0.0,0.0,27.454545454545453,0.49792959773196915,1.0,10.0,0.0,0.0,91.81818181818181,0.9359663764533637,1.5,1.2000000000000002,0.7286350876186866,0.7,1012.3363636363633,0.0481045692920944,0.10000000000002274,153.0,0.0,0.0,19.636363636363637,0.4810456929208346,1.0,20.0,0.4264014327112209,0.0,117.2069444444444,0.0021960261528950254,0.003472222222228538,14.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.6129673351926619,0.10312459624378052,0.2071067811865474,-0.7793425187310438,0.07913028582228646,0.1589186225978909,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
41,144,1.26,30,10,85,2019-03-11 16:00:00,2019-03-11 16:00:00,117.25,16,0,3,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,True,11,0.0,35.54545454545455,0.8907235428302466,1.0,56.90909090909091,2.4291616756158887,2.0,0.4,0.0,0.0,27.09090909090909,0.6680426571226848,0.5,10.0,0.0,0.0,95.36363636363636,1.610913195151759,3.0,1.0818181818181818,0.5621681757723748,0.8999999999999999,1012.3363636363636,0.0642824346533152,0.10000000000002274,153.0,0.0,0.0,19.0,0.0,0.0,23.09090909090909,0.2874797872880345,0.0,117.24861111111112,0.0021960261528942084,0.003472222222228538,15.545454545454545,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.7937896662399424,0.07913028582228668,0.15891862259789136,-0.5941394459938856,0.10312459624378054,0.20710678118654746,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
44,132,1.3,36,11,80,2019-03-11 17:00:00,2019-03-11 17:00:00,117.29166666666667,17,0,3,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,True,11,0.0,37.72727272727273,1.28564869306645,0.5,61.0,2.449489742783178,3.0,0.4,0.0,0.0,27.727272727272727,0.4453617714151233,0.5,10.0,0.0,0.0,94.9090909090909,1.443137078762504,2.0,1.2727272727272725,0.7423438422761309,0.7,1012.4636363636364,0.06428243465333712,0.049999999999954525,153.0,0.0,0.0,18.0,0.0,0.0,25.454545454545453,0.49792959773196915,1.0,117.29027777777779,0.0021960261528946173,0.0034722222222143273,16.545454545454547,0.49792959773196915,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.9205165433324183,0.04974337719098409,0.09990042250462983,-0.36844675187410236,0.12009113585271433,0.24118095489747982,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0
