hour,pm25_station,pm25_company,n_points,min_delta,std_pm25,iqr_pm25,matched
2019-02-24 01:00:00,121.0,167.0,11.0,0.0,4.354725750680102,6.0,True
2019-02-24 02:00:00,124.0,158.0,11.0,0.0,4.562694578665311,4.5,True
2019-02-24 03:00:00,109.0,156.0,10.0,1.0,2.806737924669454,4.0,True
2019-02-24 04:00:00,109.0,153.0,11.0,0.0,4.874796033029111,6.0,True
2019-02-24 05:00:00,111.0,152.0,11.0,0.0,4.686537780028704,6.5,True
2019-02-24 06:00:00,106.0,166.0,11.0,0.0,3.72461102300996,4.5,True
2019-02-24 07:00:00,84.0,163.0,11.0,0.0,5.872896141675676,6.0,True
2019-02-24 08:00:00,78.0,147.0,11.0,0.0,3.7947331922020533,2.5,True
2019-02-24 09:00:00,114.0,155.0,11.0,0.0,4.201731244921006,4.5,True
2019-02-24 10:00:00,135.0,146.0,11.0,0.0,3.207944683268257,3.5,True
2019-02-25 18:00:00,159.0,154.0,11.0,0.0,17.02404716329762,4.5,True
2019-02-25 19:00:00,142.0,158.0,11.0,0.0,4.221158824088694,5.0,True
2019-02-25 20:00:00,101.0,130.0,11.0,0.0,5.1856445202991965,5.0,True
2019-02-25 21:00:00,93.0,106.0,11.0,0.0,2.4605985967941724,2.0,True
2019-02-25 22:00:00,73.0,94.0,11.0,0.0,6.300072149659015,4.5,True
2019-02-25 23:00:00,63.0,84.0,11.0,0.0,1.9400093720485898,2.5,True
2019-02-26 00:00:00,72.0,82.5,10.0,1.0,4.201851443775179,5.25,True
2019-02-26 01:00:00,88.0,101.0,11.0,0.0,4.219004621945794,2.5,True
2019-02-26 02:00:00,101.0,118.0,11.0,0.0,4.526688534780043,7.0,True
2019-02-26 03:00:00,109.0,133.0,11.0,0.0,3.474583035808372,4.5,True
2019-02-26 04:00:00,100.0,140.0,11.0,0.0,4.346367344220813,3.0,True
2019-02-26 07:00:00,105.0,118.0,11.0,0.0,4.782544016810223,5.0,True
2019-02-26 08:00:00,108.0,111.0,11.0,0.0,4.43744398172068,5.0,True
2019-02-26 09:00:00,84.0,112.0,11.0,0.0,4.203894298472222,3.5,True
2019-02-26 12:00:00,121.0,103.0,11.0,0.0,4.253340932832575,4.5,True
2019-02-26 16:00:00,36.0,47.0,11.0,0.0,0.7507571935295478,1.0,True
2019-02-26 17:00:00,37.0,49.0,11.0,0.0,0.6741998624632417,1.0,True
2019-02-26 18:00:00,33.0,47.0,11.0,0.0,1.3684762594679065,2.0,True
2019-02-26 19:00:00,30.0,44.0,11.0,0.0,1.7529196424044295,1.5,True
2019-02-26 20:00:00,27.0,46.0,11.0,0.0,1.489356175728901,3.0,True
2019-02-26 21:00:00,26.0,47.0,11.0,0.0,1.4709304414677005,2.0,True
2019-02-26 22:00:00,27.0,47.0,11.0,0.0,0.9341987329938272,1.0,True
2019-02-26 23:00:00,27.0,52.0,11.0,0.0,1.7002673586554249,2.0,True
2019-02-27 00:00:00,29.0,52.0,11.0,0.0,1.1200649331826509,1.0,True
2019-02-27 01:00:00,30.0,49.0,11.0,0.0,1.4206272622267302,1.0,True
2019-02-27 02:00:00,33.0,60.0,11.0,0.0,3.5726231768318866,4.0,True
2019-02-27 03:00:00,35.0,58.0,5.0,1.0,2.683281572999748,2.0,True
2019-02-27 04:00:00,32.0,56.0,11.0,0.0,1.9540168418367874,2.0,True
2019-02-27 05:00:00,35.0,56.0,11.0,0.0,1.6011359603844901,2.0,True
2019-02-27 06:00:00,41.0,66.0,11.0,0.0,3.1965890912317496,5.0,True
2019-02-27 07:00:00,39.0,73.0,11.0,0.0,2.4605985967941737,3.0,True
2019-02-27 08:00:00,38.0,66.0,11.0,0.0,4.568667997647375,5.5,True
2019-02-27 09:00:00,38.0,68.0,8.0,1.0,2.764571782909087,3.0,True
2019-02-27 10:00:00,43.0,75.0,3.0,3.0,4.0,4.0,True
2019-02-27 11:00:00,47.0,75.0,9.0,1.0,1.7320508075688785,1.0,True
2019-02-27 12:00:00,51.0,80.0,11.0,0.0,3.744086246092871,3.0,True
2019-02-27 13:00:00,53.0,80.0,11.0,0.0,2.969542358374739,5.0,True
2019-02-27 14:00:00,46.0,80.0,11.0,0.0,2.809076198843508,2.0,True
2019-02-27 15:00:00,47.0,76.0,11.0,0.0,2.6764970322487502,3.5,True
2019-02-27 17:00:00,48.0,66.0,11.0,0.0,3.107176444063879,1.5,True
2019-02-27 18:00:00,44.0,78.0,11.0,0.0,3.868285972318537,3.5,True
2019-02-27 19:00:00,45.0,70.0,11.0,0.0,2.449489742783176,2.0,True
2019-02-27 23:00:00,42.0,82.0,11.0,0.0,3.645669909757203,5.0,True
2019-02-28 02:00:00,48.0,80.0,11.0,0.0,4.5706574024869875,5.5,True
2019-02-28 05:00:00,71.0,94.0,11.0,0.0,4.826065591235691,5.5,True
2019-02-28 06:00:00,58.0,110.0,11.0,0.0,3.4588489940493723,5.0,True
2019-02-28 07:00:00,55.0,94.0,11.0,0.0,4.118693526306172,6.5,True
2019-02-28 08:00:00,53.0,94.0,11.0,0.0,3.3412028318610596,5.0,True
2019-02-28 09:00:00,52.0,85.0,9.0,1.0,2.948634335492355,2.0,True
2019-02-28 10:00:00,50.0,78.0,11.0,0.0,2.792848008753787,5.0,True
2019-02-28 11:00:00,48.0,66.5,10.0,0.0,4.060651288757615,4.75,True
2019-02-28 12:00:00,58.0,68.0,11.0,0.0,4.134115273055301,3.5,True
2019-02-28 13:00:00,63.0,76.0,11.0,0.0,3.416537322015855,4.5,True
2019-02-28 14:00:00,54.0,87.0,11.0,0.0,4.0271803806362865,5.5,True
2019-02-28 15:00:00,52.0,74.0,10.0,0.0,2.8751811537130445,3.25,True
2019-02-28 16:00:00,48.0,68.0,11.0,0.0,4.9248904002571985,6.5,True
2019-02-28 17:00:00,57.0,60.0,11.0,0.0,2.467976720090587,4.0,True
2019-02-28 18:00:00,70.0,70.0,11.0,0.0,3.0600059417648753,3.0,True
2019-02-28 19:00:00,77.0,72.0,11.0,0.0,2.7502066038093154,4.5,True
2019-02-28 20:00:00,76.0,76.0,4.0,1.0,2.6299556396765835,4.25,True
2019-02-28 21:00:00,79.0,86.0,11.0,0.0,2.8793938756115107,4.0,True
2019-02-28 22:00:00,93.0,92.0,11.0,0.0,4.763497569109185,5.0,True
2019-02-28 23:00:00,84.0,99.0,11.0,0.0,3.933538772241513,4.0,True
2019-03-01 00:00:00,81.0,96.0,11.0,0.0,3.443043051509155,4.0,True
2019-03-01 01:00:00,90.0,101.0,11.0,0.0,2.4007574562284213,4.0,True
2019-03-01 02:00:00,77.0,103.0,11.0,0.0,4.000000000000001,6.0,True
2019-03-01 03:00:00,74.0,98.0,11.0,0.0,2.786330268226716,4.0,True
2019-03-01 04:00:00,72.0,101.0,11.0,0.0,2.838053109888089,3.5,True
2019-03-01 05:00:00,72.0,103.0,11.0,0.0,2.8667371379639626,5.5,True
2019-03-01 06:00:00,69.0,103.0,11.0,0.0,3.8423477671387825,5.5,True
2019-03-01 07:00:00,70.0,99.0,11.0,0.0,2.46429041972071,2.5,True
2019-03-01 08:00:00,58.0,93.0,11.0,0.0,3.74165738677394,4.0,True
2019-03-01 09:00:00,53.0,75.0,10.0,1.0,3.22490309931942,3.5,True
2019-03-01 10:00:00,55.0,78.0,11.0,0.0,4.884111531747146,4.5,True
2019-03-01 11:00:00,48.0,52.0,11.0,0.0,3.6705213897656637,4.0,True
2019-03-01 12:00:00,64.0,68.0,11.0,0.0,1.8140862964338482,3.0,True
2019-03-01 13:00:00,65.0,76.0,11.0,0.0,3.327570776516597,4.5,True
2019-03-01 14:00:00,59.0,73.0,11.0,0.0,2.773248833211526,2.0,True
2019-03-01 15:00:00,71.0,73.0,11.0,0.0,2.583162262175426,5.0,True
2019-03-01 16:00:00,80.0,87.0,11.0,0.0,3.1246818019818248,4.5,True
2019-03-01 17:00:00,85.0,95.0,11.0,0.0,2.621588692515907,3.5,True
2019-03-01 18:00:00,104.0,104.0,11.0,0.0,2.6076809620810595,2.5,True
2019-03-01 19:00:00,167.0,137.0,11.0,0.0,4.6553976492591085,6.0,True
2019-03-01 20:00:00,182.8199999999997,200.0,11.0,0.0,3.2807981290588932,3.5,True
2019-03-01 21:00:00,161.0,198.0,11.0,0.0,4.056420275876928,6.5,True
2019-03-01 22:00:00,141.0,162.0,11.0,0.0,5.698484647055504,6.0,True
2019-03-01 23:00:00,120.0,141.0,11.0,0.0,4.614207309052019,4.5,True
2019-03-02 00:00:00,108.0,134.0,11.0,0.0,6.637359825604263,9.0,True
2019-03-02 01:00:00,104.0,119.0,11.0,0.0,3.5290998079603044,2.5,True
2019-03-02 02:00:00,75.0,106.0,11.0,0.0,3.951984541743781,3.5,True
2019-03-02 03:00:00,80.0,78.0,11.0,0.0,3.5342480234003237,2.5,True
2019-03-02 04:00:00,86.0,84.0,11.0,0.0,2.966479394838265,2.0,True
2019-03-02 05:00:00,84.0,101.0,11.0,0.0,1.972538742562257,2.5,True
2019-03-02 06:00:00,71.0,82.0,11.0,0.0,4.002272081978163,3.0,True
2019-03-02 07:00:00,96.0,111.0,11.0,0.0,2.1191765124474866,2.5,True
2019-03-02 08:00:00,97.0,124.0,11.0,0.0,4.173509532537552,6.5,True
2019-03-02 09:00:00,68.0,96.5,8.0,1.0,8.90826261720785,7.0,True
2019-03-02 10:00:00,70.0,73.0,11.0,0.0,3.0925129528647672,4.0,True
2019-03-02 11:00:00,102.0,103.0,11.0,0.0,3.74408624609287,4.5,True
2019-03-02 12:00:00,150.0,133.0,11.0,0.0,8.07577747453345,9.0,True
2019-03-02 13:00:00,151.0,168.0,11.0,0.0,3.0120968232656886,2.5,True
2019-03-02 14:00:00,102.0,157.0,11.0,0.0,4.924890400257191,5.0,True
2019-03-02 15:00:00,60.0,74.0,11.0,0.0,4.526688534780045,7.5,True
2019-03-02 16:00:00,74.0,81.0,11.0,0.0,4.6122366887148445,8.0,True
2019-03-02 17:00:00,67.0,87.0,11.0,0.0,3.0659419433511834,3.5,True
2019-03-02 18:00:00,57.0,76.0,11.0,0.0,5.515268064036581,6.5,True
2019-03-02 19:00:00,45.0,57.0,11.0,0.0,3.6556307750696546,5.0,True
2019-03-02 20:00:00,42.0,49.0,11.0,0.0,1.6787441193290351,1.5,True
2019-03-02 21:00:00,44.0,49.0,11.0,0.0,0.924416277737178,1.0,True
2019-03-02 22:00:00,44.0,51.0,11.0,0.0,1.747725795010606,2.5,True
2019-03-02 23:00:00,46.0,52.0,11.0,0.0,2.157439559882374,1.0,True
2019-03-03 00:00:00,50.0,53.0,11.0,0.0,2.165850662190053,2.5,True
2019-03-03 01:00:00,51.0,63.0,11.0,0.0,2.9418608829354005,4.0,True
2019-03-03 02:00:00,49.0,66.0,11.0,0.0,1.6403990645294486,2.0,True
2019-03-03 03:00:00,51.0,62.0,11.0,0.0,3.341202831861057,3.5,True
2019-03-03 04:00:00,51.0,62.0,11.0,0.0,3.2641301221834675,2.5,True
2019-03-03 05:00:00,58.0,64.0,11.0,0.0,2.3779288161224366,4.0,True
2019-03-03 06:00:00,61.0,71.0,11.0,0.0,2.4120907566221095,2.5,True
2019-03-03 07:00:00,68.0,80.0,11.0,0.0,4.58852323242952,6.5,True
2019-03-03 08:00:00,73.0,90.0,11.0,0.0,3.531674853766591,6.0,True
2019-03-03 09:00:00,68.0,92.0,9.0,1.0,3.443996386628637,6.0,True
2019-03-03 10:00:00,69.0,88.0,11.0,0.0,1.91168654714769,2.0,True
2019-03-03 11:00:00,68.0,84.0,11.0,0.0,2.5334130768948473,3.5,True
2019-03-03 12:00:00,60.0,72.0,11.0,0.0,2.6006992066819956,2.5,True
2019-03-03 13:00:00,51.0,83.0,11.0,0.0,3.2277208395680344,3.5,True
2019-03-03 14:00:00,38.0,52.0,11.0,0.0,2.32379000772445,2.5,True
2019-03-03 15:00:00,41.0,48.0,11.0,0.0,1.758098145983066,2.5,True
2019-03-03 16:00:00,38.0,48.0,11.0,0.0,0.8944271909999162,0.5,True
2019-03-03 17:00:00,56.0,58.0,11.0,0.0,3.5624302226021345,4.0,True
2019-03-03 18:00:00,57.0,69.0,11.0,0.0,3.098386676965933,3.5,True
2019-03-03 19:00:00,52.0,71.0,11.0,0.0,10.605315991177596,10.0,True
2019-03-03 20:00:00,53.0,71.0,11.0,0.0,2.9139164522870393,4.0,True
2019-03-03 21:00:00,61.0,70.0,11.0,0.0,3.4377582547616417,5.0,True
2019-03-03 22:00:00,62.0,76.0,11.0,0.0,1.6292775867068978,1.0,True
2019-03-03 23:00:00,66.0,79.0,11.0,0.0,3.0925129528647664,4.5,True
2019-03-04 00:00:00,81.0,94.0,11.0,0.0,3.0480992587035436,3.0,True
2019-03-04 01:00:00,69.0,86.0,11.0,0.0,3.6281725928677044,3.5,True
2019-03-04 02:00:00,69.0,88.0,11.0,0.0,2.7236339361562196,2.0,True
2019-03-04 03:00:00,68.0,92.0,11.0,0.0,3.2079446832682583,4.0,True
2019-03-04 04:00:00,75.0,101.0,11.0,0.0,2.621588692515909,4.5,True
2019-03-04 05:00:00,78.0,102.0,11.0,0.0,3.4719656470860225,3.0,True
2019-03-04 06:00:00,84.0,100.0,11.0,0.0,3.2973818815428846,3.0,True
2019-03-04 07:00:00,82.0,118.0,11.0,0.0,2.3159525823376366,4.0,True
2019-03-04 08:00:00,94.0,105.0,11.0,0.0,4.080998095386156,3.5,True
2019-03-04 09:00:00,87.0,100.0,11.0,0.0,2.841254524453463,4.5,True
2019-03-04 10:00:00,84.0,84.0,11.0,0.0,2.1362669223756585,2.0,True
2019-03-04 11:00:00,82.0,87.0,8.0,0.0,3.044315545875156,3.25,True
2019-03-04 12:00:00,85.0,90.0,11.0,0.0,2.720294101747088,3.5,True
2019-03-04 13:00:00,67.0,80.0,11.0,0.0,3.2389672877182782,3.0,True
2019-03-04 21:00:00,93.0,96.0,11.0,0.0,2.6934263410283665,3.0,True
2019-03-04 22:00:00,97.0,101.0,11.0,0.0,3.5058392848088538,3.0,True
2019-03-04 23:00:00,95.0,100.0,11.0,0.0,3.238967287718278,4.5,True
2019-03-05 00:00:00,87.0,96.0,11.0,0.0,2.04939015319192,1.5,True
2019-03-05 01:00:00,88.0,92.0,11.0,0.0,2.8412545244534626,3.0,True
2019-03-05 02:00:00,98.0,98.0,11.0,0.0,3.0983866769659336,3.0,True
2019-03-05 03:00:00,99.0,109.0,11.0,0.0,5.115040211341096,7.5,True
2019-03-05 04:00:00,99.0,112.0,11.0,0.0,3.7707004413214555,5.0,True
2019-03-05 05:00:00,99.0,113.0,11.0,0.0,3.6878177829171555,6.5,True
2019-03-05 06:00:00,93.0,109.0,11.0,0.0,2.9787123514578036,5.5,True
2019-03-05 07:00:00,94.0,107.0,11.0,0.0,3.986340312982458,5.5,True
2019-03-05 08:00:00,91.0,105.0,11.0,0.0,3.9057067804106147,5.0,True
2019-03-05 09:00:00,91.0,102.0,8.0,1.0,6.141195788629905,1.75,True
2019-03-05 10:00:00,81.0,106.0,11.0,0.0,3.7270509911871454,7.0,True
2019-03-05 11:00:00,78.0,107.0,11.0,0.0,2.9939332597164503,4.0,True
2019-03-05 17:00:00,57.0,75.0,11.0,0.0,2.5226248955475663,3.5,True
2019-03-05 19:00:00,59.0,85.0,11.0,0.0,2.879393875611514,3.5,True
2019-03-06 00:00:00,89.0,117.0,11.0,0.0,3.1565228279922772,4.5,True
2019-03-06 01:00:00,93.0,115.0,11.0,0.0,3.3763886032268235,3.5,True
2019-03-06 04:00:00,99.0,127.0,11.0,0.0,4.276787239378302,5.5,True
2019-03-06 05:00:00,91.0,124.0,11.0,0.0,2.460598596794173,3.0,True
2019-03-06 07:00:00,143.0,124.0,11.0,0.0,4.076540422733699,7.0,True
2019-03-06 08:00:00,176.0,152.0,11.0,0.0,3.832872172524032,5.5,True
2019-03-06 09:00:00,182.8199999999997,168.5,10.0,1.0,8.102811583367568,13.25,True
2019-03-06 10:00:00,111.0,166.0,11.0,0.0,7.871698442117583,9.0,True
2019-03-06 11:00:00,87.0,106.0,11.0,0.0,5.236237372215074,7.0,True
2019-03-06 12:00:00,93.0,100.0,11.0,0.0,3.2863353450309973,4.0,True
2019-03-06 13:00:00,107.0,108.0,11.0,0.0,2.2115399817568493,1.5,True
2019-03-06 14:00:00,111.0,120.0,11.0,0.0,5.922223169784068,11.0,True
2019-03-06 15:00:00,102.0,109.0,11.0,0.0,4.134115273055299,5.5,True
2019-03-06 16:00:00,94.0,112.0,11.0,0.0,3.995451959870919,6.0,True
2019-03-06 17:00:00,54.0,96.0,11.0,0.0,3.048099258703547,2.5,True
2019-03-06 18:00:00,73.0,53.0,11.0,0.0,2.0714509627092528,4.0,True
2019-03-06 19:00:00,96.0,76.0,11.0,0.0,4.987256487561807,6.5,True
2019-03-06 20:00:00,87.0,100.0,11.0,0.0,5.236237372215075,6.0,True
2019-03-06 21:00:00,54.0,70.0,11.0,0.0,2.8284271247461854,3.5,True
2019-03-06 22:00:00,90.0,50.0,11.0,0.0,4.300105706945944,7.0,True
2019-03-06 23:00:00,94.0,112.0,11.0,0.0,3.9703446152237674,3.5,True
2019-03-07 00:00:00,80.0,69.5,10.0,0.0,3.80058475033046,6.75,True
2019-03-07 01:00:00,116.0,107.0,11.0,0.0,4.177863742936746,4.0,True
2019-03-07 02:00:00,116.0,123.0,11.0,0.0,5.281184440152522,6.5,True
2019-03-07 03:00:00,137.0,133.0,11.0,0.0,3.36019479954795,4.0,True
2019-03-07 04:00:00,116.0,143.0,11.0,0.0,4.29587540025842,5.5,True
2019-03-07 05:00:00,70.0,104.0,11.0,0.0,8.570562726831037,13.0,True
2019-03-07 06:00:00,63.0,87.0,11.0,0.0,3.2051095570553083,2.5,True
2019-03-07 07:00:00,47.0,67.0,11.0,0.0,3.505839284808863,3.0,True
2019-03-07 08:00:00,36.0,48.0,11.0,0.0,1.9116865471476898,2.5,True
2019-03-07 09:00:00,32.0,46.0,8.0,1.0,0.9161253813129036,1.0,True
2019-03-07 10:00:00,37.0,46.0,11.0,0.0,1.2210278829367875,1.0,True
2019-03-07 11:00:00,31.0,42.0,11.0,0.0,1.4893561757289018,2.0,True
2019-03-07 12:00:00,22.0,37.0,11.0,0.0,1.6787441193290353,3.0,True
2019-03-07 13:00:00,14.0,32.0,11.0,0.0,1.368476259467908,1.0,True
2019-03-07 14:00:00,20.0,30.0,11.0,0.0,2.1616492020508957,2.5,True
2019-03-07 15:00:00,32.0,31.0,11.0,0.0,3.645669909757203,4.0,True
2019-03-07 16:00:00,25.0,32.0,11.0,0.0,0.8738628975053037,0.5,True
2019-03-07 17:00:00,24.0,36.0,11.0,0.0,1.7939291563999464,1.0,True
2019-03-07 18:00:00,30.0,41.0,11.0,0.0,2.662876093795783,1.0,True
2019-03-07 19:00:00,36.0,42.0,11.0,0.0,1.0269106361049407,1.0,True
2019-03-07 22:00:00,32.0,46.0,11.0,0.0,1.2933395813657262,2.5,True
2019-03-07 23:00:00,25.0,44.0,11.0,0.0,1.1281521496355325,1.5,True
2019-03-08 00:00:00,31.0,42.0,11.0,0.0,2.8667371379639652,2.5,True
2019-03-08 02:00:00,30.0,45.0,9.0,0.0,1.5634719199411429,1.0,True
2019-03-08 03:00:00,28.0,44.0,5.0,1.0,1.4142135623730951,2.0,True
2019-03-08 05:00:00,34.0,47.5,6.0,0.0,1.2649110640673515,1.75,True
2019-03-08 06:00:00,43.0,56.0,7.0,0.0,1.4142135623730956,2.0,True
2019-03-08 07:00:00,46.0,61.0,6.0,1.0,1.9663841605003494,3.5,True
2019-03-08 08:00:00,45.0,66.0,6.0,1.0,4.67618077780005,8.5,True
2019-03-08 09:00:00,38.0,56.5,4.0,1.0,2.9439202887759492,2.5,True
2019-03-08 10:00:00,25.0,44.0,11.0,0.0,1.4459976109624448,1.0,True
2019-03-08 11:00:00,18.0,39.0,11.0,0.0,1.5015143870590966,2.0,True
2019-03-08 12:00:00,23.0,36.0,11.0,0.0,1.6011359603844904,3.0,True
2019-03-08 13:00:00,19.0,35.0,11.0,0.0,1.3684762594679063,1.0,True
2019-03-08 14:00:00,25.0,28.0,11.0,0.0,0.9816498172140428,0.5,True
2019-03-08 15:00:00,27.0,35.0,11.0,0.0,1.1281521496355313,1.0,True
2019-03-08 16:00:00,32.0,39.0,11.0,0.0,1.250454462839954,2.0,True
2019-03-08 17:00:00,35.0,44.0,11.0,0.0,1.1908743922772955,1.5,True
2019-03-08 18:00:00,39.0,43.0,11.0,0.0,1.1281521496355333,1.0,True
2019-03-08 19:00:00,36.0,52.0,11.0,0.0,4.676828762390952,0.0,True
2019-03-08 20:00:00,34.0,45.0,11.0,0.0,1.1677484162422846,1.5,True
2019-03-08 21:00:00,27.0,44.0,11.0,0.0,0.6875516509523283,1.0,True
2019-03-08 22:00:00,27.0,44.0,11.0,0.0,1.0787197799411878,1.0,True
2019-03-08 23:00:00,33.0,44.0,11.0,0.0,1.1677484162422842,1.0,True
2019-03-09 00:00:00,38.0,48.0,10.0,0.0,0.0,0.0,True
2019-03-09 01:00:00,37.0,57.0,11.0,0.0,2.6076809620810586,3.5,True
2019-03-09 02:00:00,36.0,57.0,11.0,0.0,2.2843339988236875,3.5,True
2019-03-09 03:00:00,34.0,53.0,11.0,0.0,2.0538212722098823,4.0,True
2019-03-09 04:00:00,37.0,54.0,11.0,0.0,2.157439559882373,3.0,True
2019-03-09 05:00:00,38.0,56.0,11.0,0.0,2.1950357213908425,1.5,True
2019-03-09 06:00:00,40.0,56.0,11.0,0.0,1.7002673586554231,2.0,True
2019-03-09 07:00:00,38.0,61.0,11.0,0.0,3.113022500867782,1.0,True
2019-03-09 08:00:00,43.0,60.0,11.0,0.0,0.6875516509523291,1.0,True
2019-03-09 09:00:00,49.0,65.0,7.0,2.0,3.579039509354962,3.5,True
2019-03-09 10:00:00,54.0,70.0,11.0,0.0,1.7786613965666314,3.0,True
2019-03-09 11:00:00,50.0,69.0,11.0,0.0,3.4005347173108516,5.0,True
2019-03-09 12:00:00,56.0,71.0,11.0,0.0,2.3664319132398464,2.5,True
2019-03-09 13:00:00,53.0,73.0,11.0,0.0,3.495451590021217,5.0,True
2019-03-09 14:00:00,54.0,74.0,11.0,0.0,2.9756588269735254,4.0,True
2019-03-09 15:00:00,52.0,67.0,11.0,0.0,2.6215886925159064,4.5,True
2019-03-09 16:00:00,64.0,66.0,11.0,0.0,3.110100846070312,3.5,True
2019-03-09 17:00:00,83.0,82.0,11.0,0.0,3.297381881542881,3.5,True
2019-03-09 18:00:00,73.0,93.0,11.0,0.0,5.02719875007218,7.0,True
2019-03-09 19:00:00,74.0,92.0,11.0,0.0,4.156047072968169,4.5,True
2019-03-09 20:00:00,81.0,95.0,11.0,0.0,3.4719656470860216,6.0,True
2019-03-09 21:00:00,90.0,97.0,11.0,0.0,1.0357254813546275,1.5,True
2019-03-09 22:00:00,90.0,116.0,11.0,0.0,3.341202831861057,3.0,True
2019-03-09 23:00:00,94.0,120.0,11.0,0.0,2.2723636072680726,2.5,True
2019-03-10 00:00:00,88.0,119.0,11.0,0.0,2.966479394838266,4.0,True
2019-03-10 01:00:00,89.0,115.0,11.0,0.0,3.60807175901226,4.5,True
2019-03-10 02:00:00,89.0,122.0,11.0,0.0,2.544155512685352,3.0,True
2019-03-10 03:00:00,86.0,107.0,11.0,0.0,3.7779263191236634,5.5,True
2019-03-10 04:00:00,95.0,120.0,11.0,0.0,4.406606610327477,6.0,True
2019-03-10 05:00:00,101.0,132.0,11.0,0.0,4.251203038285429,2.5,True
2019-03-10 06:00:00,104.0,138.0,11.0,0.0,4.069844759156835,4.5,True
2019-03-10 07:00:00,128.0,136.0,11.0,0.0,4.251203038285429,5.5,True
2019-03-10 08:00:00,125.0,154.0,11.0,0.0,6.794382706591995,6.5,True
2019-03-10 09:00:00,105.0,126.0,7.0,1.0,4.825527358301297,6.0,True
2019-03-10 10:00:00,85.0,102.0,11.0,0.0,4.445631154699676,6.0,True
2019-03-10 11:00:00,67.0,71.0,11.0,0.0,4.967164912978759,6.0,True
2019-03-10 12:00:00,52.0,75.0,11.0,0.0,3.5726231768318897,5.0,True
2019-03-10 13:00:00,44.0,56.0,11.0,0.0,3.0451153135353137,1.5,True
2019-03-10 14:00:00,67.0,42.0,11.0,0.0,1.0444659357341877,1.5,True
2019-03-10 15:00:00,49.0,88.0,11.0,0.0,14.875849861130941,29.5,True
2019-03-10 16:00:00,30.0,52.0,11.0,0.0,2.6111648393354683,4.0,True
2019-03-10 17:00:00,30.0,37.0,11.0,0.0,1.3751033019046577,1.5,True
2019-03-10 18:00:00,62.0,45.0,11.0,0.0,2.504541329810166,3.0,True
2019-03-10 19:00:00,80.0,83.0,11.0,0.0,4.776838056516243,5.0,True
2019-03-10 20:00:00,91.0,84.0,11.0,0.0,2.5298221281347035,3.0,True
2019-03-10 21:00:00,80.0,88.0,11.0,0.0,4.051935564416322,4.5,True
2019-03-10 22:00:00,74.0,91.0,11.0,0.0,2.9603439603593973,3.5,True
2019-03-10 23:00:00,58.0,82.0,11.0,0.0,4.1822134200575025,6.5,True
2019-03-11 00:00:00,58.0,74.0,11.0,0.0,2.4196167991120925,3.5,True
2019-03-11 01:00:00,56.0,75.0,11.0,0.0,3.5006492904239135,5.5,True
2019-03-11 02:00:00,48.0,76.0,11.0,0.0,1.537412229571612,2.5,True
2019-03-11 03:00:00,49.0,74.0,11.0,0.0,2.5690465157330262,4.0,True
2019-03-11 04:00:00,57.0,77.0,11.0,0.0,2.1908902300206643,2.0,True
2019-03-11 05:00:00,72.0,83.0,11.0,0.0,1.963299634428086,2.5,True
2019-03-11 06:00:00,83.0,100.0,11.0,0.0,2.5441555126853532,2.0,True
2019-03-11 07:00:00,101.0,110.0,11.0,0.0,3.2389672877182862,4.5,True
2019-03-11 08:00:00,114.0,140.0,11.0,0.0,4.383854675759881,3.0,True
2019-03-11 09:00:00,84.0,119.0,11.0,0.0,2.645751311064593,3.0,True
2019-03-11 10:00:00,68.0,96.0,11.0,0.0,2.6560394301563837,1.0,True
2019-03-11 11:00:00,60.0,64.0,11.0,0.0,2.119176512447487,2.0,True
2019-03-11 12:00:00,43.0,45.0,11.0,0.0,3.5161962919661303,3.5,True
2019-03-11 13:00:00,40.0,33.0,11.0,0.0,1.3280197150781934,2.0,True
2019-03-11 14:00:00,38.0,30.0,11.0,0.0,1.640399064529449,2.0,True
2019-03-11 15:00:00,37.0,32.0,11.0,0.0,2.119176512447486,2.0,True
2019-03-11 16:00:00,41.0,36.0,11.0,0.0,0.9341987329938274,1.0,True
2019-03-11 17:00:00,44.0,38.0,11.0,0.0,1.3483997249264843,0.5,True
2019-03-11 18:00:00,50.0,42.0,11.0,0.0,1.0444659357341868,2.0,True
2019-03-11 19:00:00,54.0,45.0,11.0,0.0,1.7786613965666316,3.5,True
2019-03-11 20:00:00,46.0,44.0,11.0,0.0,0.46709936649691347,0.5,True
2019-03-11 21:00:00,50.0,46.0,11.0,0.0,1.5374122295716146,2.5,True
2019-03-11 22:00:00,47.0,45.0,11.0,0.0,1.1832159566199234,2.0,True
2019-03-11 23:00:00,53.0,49.0,11.0,0.0,1.6348477827391974,2.5,True
2019-03-12 00:00:00,55.0,52.0,11.0,0.0,1.2862913567871996,1.5,True
2019-03-12 01:00:00,56.0,52.0,11.0,0.0,1.990888335300692,2.5,True
2019-03-12 02:00:00,63.0,54.0,11.0,0.0,2.1019471492361124,2.5,True
2019-03-12 03:00:00,59.0,57.0,11.0,0.0,2.1362669223756576,2.5,True
2019-03-12 04:00:00,60.0,58.0,11.0,0.0,2.5477262590217764,2.5,True
2019-03-12 05:00:00,65.0,60.0,11.0,0.0,2.8730724763822884,4.0,True
2019-03-12 06:00:00,65.0,64.0,11.0,0.0,2.773248833211527,2.5,True
